																															Class	Sample 1	Sample 1	Sample 1	Sample 2	Sample 2	Sample 2	Sample 3	Sample 3	Sample 3	Sample 4	Sample 4	Sample 4	Sample 5	Sample 5	Sample 5	Blank	Blank	Heavy pool	Heavy pool	Heavy pool	Blank	Blank	Light pool	Light pool	Light pool	Mixed pool	Mixed pool	Mixed pool	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1897	4.01	339.1178	Unknown	[M+H]+		0.107	False	null	null	null	null	null	null	999	False	False	False		False	False	1897	0	null	null	null	null	null	164.82	Light_Pool-P02	339.11774:7644254 340.12109:1668912 341.12445:0		7312007	7947797	7524775	6792365	5282480	6953572	6842163	4907984	7062192	7771214	7708644	7404570	8615647	7919053	7964915	0	0	3295210	3284191	3148982	0	0	8002767	7644254	7894240	6037814	5999349	6323240	7594859.66666667	6342805.83333333	6270779.83333333	7628142.5	8166538.33333333	0	3242794.16666667	7847087.33333333	6120134.33333333	323637.337773832	921799.481228745	1185331.82300425	196131.039580684	389614.908104571	0	81430.5416184298	183848.766678168	176942.993447984
1934	4.013	341.1236	Unknown		ion correlated with 2975	0.643	False	null	null	null	null	null	null	999	False	False	False		False	False	1897	2	null	null	null	null	null	139.62	0010P-P01	341.125:7846532 342.12835:1409878 343.13171:0		7846532	7256901	7648323	5881540	5742212	5641136	4374935	4613728	4238110	3185905	2989280	3021708	908234	546396	626615	1644	0	7974218	8117373	8246969	0	0	90496	17103	99558	4282445	4143624	3962337	7583918.5	5754962.16666667	4408924.33333333	3065631.08333333	693748.333333333	411.125	8112853.5	69052.1666666667	4129468.75	300044.973875168	120708.141520501	190102.247160793	105414.700693361	190030.970938748	822.25	136431.404825832	45216.8873212303	160522.791376139
1902	2.661	339.1546	Unknown	[M+H]+		0.107	False	null	null	null	null	null	null	999	False	False	False		False	False	1902	0	null	null	null	null	null	414.65	Light_Pool-P02	339.1546:50678364 340.15795:11733980 341.16131:0		28941994	53195600	58601556	52888692	49977036	52474180	44799564	50037896	44700064	47148244	49766752	48497948	54905764	49814612	49441908	97	186	21639568	24084328	24149274	0	0	49617920	50678364	50461424	49104004	47363756	36817124	46913050	51779969.3333333	46512508	48470981.3333333	51387428	70.875	23291056.6666667	50252569.3333333	44428294.6666667	15796367.6326185	1575081.42737743	3053480.87850702	1309462.27030386	3052661.66231635	89.4804593426222	1430599.73711214	560223.681332138	6648650.61220856
1919	2.682	340.15799	Unknown	[M+H]+		0.107	False	null	null	null	null	null	null	999	False	False	False		False	False	1902	1	null	null	null	null	null	55.73	Light_Pool-P02	340.15799:9555377 341.16134:0 342.1647:0		2483262	4650594	5725219	6620430	4697118	6479310	6026908	6517114	4883216	6523790	7081701	6114738	7334464	7651552	7000922	0	0	3533011	3496371	3939012	0	0	9259198	9555377	8524856	4936188	3289058	4247468	4286358.16666667	5932286	5809079.33333333	6573409.83333333	7328979.16666667	0	3656131.33333333	9113143.66666667	4157571.33333333	1651385.15031006	1072011.52268434	838446.919288027	485387.391186239	325349.92612583	0	245665.90166402	530558.464332003	827237.082581882
1937	2.653	341.16092	Unknown		ion correlated with 2428	0.714	False	null	null	null	null	null	null	999	False	False	False		False	False	1902	2	null	null	null	null	null	644.16	0010P-P01	341.16058:47794972 342.16393:9763025 343.16729:0		47794972	48856604	49242344	37475660	36814740	37680292	27633190	27953534	28237752	18447570	19041876	18505822	6237656	6124030	6698764	7890	10671	51277428	52134516	51857956	8962	5935	515815	377481	742001	26630046	27182612	26524212	48631306.6666667	37323564	27941492	18665089.3333333	6353483	8364.46875	51756633.3333333	545099	26778956.6666667	749526.91272651	452377.012112685	302460.840910026	327604.133077306	304371.391050062	1983.57097786259	437435.334673976	184015.872911196	353558.241291775
1948	2.647	342.16458	Unknown		ion correlated with 1696; ion correlated with 2461; ion correlated with 1103; ion correlated with 1123	0.321	False	null	null	null	null	null	null	999	False	False	False		False	False	1902	3	null	null	null	null	null	101.65	0010P-P01	342.16409:8280200 343.16744:0 344.1708:0		8280200	8764064	8468966	6119756	6272441	6442589	4392021	5021642	4611794	2729169	3597118	3265932	656556	469919	614603	0	0	8605037	9014576	8599953	0	186	0	0	0	4957612	4030636	4025113	8504409.83333333	6278262.16666667	4675152.5	3197406	580359.145833333	46.5	8739855.33333333	0	4337786.83333333	243871.713368081	161494.954255801	319556.455158161	438013.079457395	97916.9008777806	93	237928.65587048	0	536791.010486002
1909	4.955	340.06723	Unknown	[M+H]+	ion correlated with 3159; ion correlated with 3619	0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	1909	0	null	null	null	null	null	52.78	Light_Pool-P02	340.06702:1558756 341.07037:192549 342.07373:0		96372	104773	103140	500623	552263	500317	753891	779159	777366	1132148	1105193	924447	1389507	1337292	1303205	0	0	0	0	0	0	0	1589197	1558756	1454000	720589	834020	714441	101428.041666667	517734.0625	770138.479166667	1053929.22916667	1343334.75	0	0	1533984.16666667	756350.125	4454.57456290254	29903.058144977	14099.6425955275	112942.225019731	43467.3666715546	0	0	70921.1196886783	67334.5787356237
1943	4.95	342.07455	Unknown		ion correlated with 3196; ion correlated with 2801; ion correlated with 3044	0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	1909	2	null	null	null	null	null	64.28	0010P-P01	342.07407:1475912 343.07742:488374 344.08078:0		1475912	1356692	1404680	1030254	1071582	1099090	782740	837302	818426	538046	456244	499752	166577	71809	141888	0	1994	1523076	1556507	1524541	0	0	0	0	0	714960	796219	860959	1412427.95833333	1066975.27083333	812822.666666667	498013.854166667	126757.958333333	498.5625	1534707.91666667	0	790712.5	59986.8678105797	34648.6438357629	27709.3591075243	40928.6667232575	49162.4188211387	997.125	18892.5489881814	0	73155.0965889425
1928	1.727	341.09641	Unknown	[M+H]+		0.107	False	null	null	null	null	null	null	999	False	False	False		False	False	1928	0	null	null	null	null	null	1250.91	Light_Pool-P02	341.09641:40841456 342.09976:7638543 343.10312:607603		23575666	23263682	22083968	15124254	14564782	8426051	26404002	15372217	27625026	33394710	31895028	30148948	41373256	40627956	40203264	5648	10377	16300015	17407728	15045633	8403	7872	40176936	40841456	40066944	25646826	25546550	26907260	22974438.6666667	12705029	23133748.3333333	31812895.3333333	40734825.3333333	8074.890625	16251125.3333333	40361778.6666667	26033545.3333333	786789.050641488	3716247.00108308	6749351.92302789	1624439.00204388	592271.990576402	1943.88091760012	1181806.17991544	419037.370769402	758318.408127703
1944	1.731	342.09995	Unknown	[M+H]+		0.071	False	null	null	null	null	null	null	999	False	False	False		False	False	1928	1	null	null	null	null	null	117.27	Light_Pool-P02	342.09955:7202718 343.1029:1061080 344.10626:0		1131792	847497	1620297	2500492	3263942	2792447	3237479	3446810	3587194	4618914	4152081	4365992	6666070	6538844	6879309	763	559	1508067	1823443	1381890	0	0	7454730	7202718	7029406	1499632	2263933	1669098	1199861.9375	2852293.83333333	3423827.58333333	4378995.58333333	6694741	330.40625	1571133.54166667	7228951.5	1810887.58333333	390870.73438179	385227.7236682	175986.243127541	233687.8981797	172033.601730156	390.52622251105	227431.86499176	213872.345025602	401394.451530718
1956	1.732	343.10294	Unknown			0.643	False	null	null	null	null	null	null	999	False	False	False		False	False	1928	2	null	null	null	null	null	759.44	0010P-P01	343.10251:37078360 344.10586:6060619 345.10922:745730		37078360	37956164	37199488	26651220	26200256	29002252	22715708	21381424	22072494	14992797	14928579	14859376	5329006	4819280	5218399	25746	24069	40237580	40168500	39570724	0	0	906307	680903	747191	21896134	21053748	21431564	37411337.3333333	27284576	22056542	14926917.3333333	5122228.16666667	12453.53125	39992268	778133.666666667	21460482	475704.814595494	1504543.20744072	667285.019981717	66726.0193802488	268126.645614686	14396.3851627381	366698.131372386	115843.996013334	421936.880696627
1971	1.735	344.10602	Unknown			0.107	False	null	null	null	null	null	null	999	False	False	False		False	False	1928	3	null	null	null	null	null	66.59	0010P-P03	344.10602:6121646 345.10937:646495 346.11273:0		5519768	5675820	6121646	4194220	4406796	4766348	3257383	3563966	3011600	2514049	2356000	2365053	676186	541983	764514	4022	1854	6185497	5748762	6316063	0	0	0	0	0	3398470	3362253	2921922	5772410.83333333	4455788	3277649.66666667	2411700.83333333	660894.208333333	1468.84375	6083440.66666667	0	3227548.33333333	312348.676925857	289193.810805574	276739.77539427	88751.8273967969	112050.615051761	1913.0994795069	297101.375847257	0	265298.923003177
1932	6.895	341.11157	Unknown	[M+H]+	ion correlated with 2284; ion correlated with 716; ion correlated with 1133; ion correlated with 1131; ion correlated with 916; ion correlated with 1145	0.464	False	null	null	null	null	null	null	999	False	False	False		False	False	1932	0	null	null	null	null	null	66.12	Light_Pool-P02	341.11157:3027920 342.11492:0 343.11828:826877		280864	252067	256466	1018103	1085290	923586	1281933	1334853	1530016	2011874	1989431	2177212	2393623	2814985	2724819	0	0	0	0	0	0	0	2949304	3027920	2835551	1418745	1508221	1393655	263131.979166667	1008993.14583333	1382267.20833333	2059505.54166667	2644475.75	0	0	2937592.08333333	1440206.95833333	15512.7813653388	81235.9391449802	130661.397347324	102552.321568396	221873.420662971	0	0	96717.9797892865	60222.65378451
1942	6.892	341.61432	Unknown		ion correlated with 4749; ion correlated with 4469; ion correlated with 1147	0.071	False	null	null	null	null	null	null	999	False	False	False		False	False	1932	1	null	null	null	null	null	36.73	1000P-P01	341.61389:1014455 342.61724:0 343.6206:0		108111	69185	30235	343509	377353	278895	458826	479493	490559	639625	757940	654953	1014455	1033202	1012885	0	0	0	0	0	0	0	1073658	1268720	1065920	471856	441443	615306	69176.875	333252.375	476292.75	684172.5625	1020180.625	0	0	1136098.95833333	509535.0625	38937.938175504	50023.7437583941	16106.8028245977	64342.4629941405	11303.837264502	0	0	114917.912728522	92854.1029937263
1958	6.895	343.11844	Unknown		ion correlated with 2323; ion correlated with 4570; ion correlated with 3147	0.429	False	null	null	null	null	null	null	999	True	True	False		False	False	1932	4	null	null	null	null	null	57.4	0010P-P02	343.11786:2272007 344.12121:190120 345.12457:34895		2284321	2272007	2244869	1911012	1749363	1694721	1268831	1376812	1333302	673656	912974	903493	294772	123690	138191	5254	0	3139582	2623660	2600964	0	0	97799	77074	99156	1261264	1374348	1070842	2267065.75	1785031.95833333	1326315.125	830040.8125	185551.145833333	1313.5625	2788068.75	91343.0833333333	1235484.79166667	20184.867913551	112470.385083581	54328.4183288026	135516.434487998	94865.7707888809	2627.125	304631.290159822	12376.2281029395	153386.327914514
1941	8.911	341.43491	Unknown	[M+H]+	ion correlated with 3397; ion correlated with 691	0.143	False	null	null	null	null	null	null	999	False	False	False		False	False	1941	0	null	null	null	null	null	5995.35	Light_Pool-P02	341.43484:1192488 342.43819:147033 343.44155:0		91364	116303	82392	453593	468007	462198	732072	664140	621762	837550	879989	908072	1186100	1257303	1244209	0	0	0	0	0	0	0	1326738	1192488	1300292	648962	661907	543332	96686.4583333333	461266	672658.1875	875203.6875	1229204.125	0	0	1273172.83333333	618066.895833333	17571.1003237486	7252.2785395781	55646.2065667511	35504.0641249241	37898.8397895058	0	0	71115.2781214168	65045.4012460459
1969	8.913	343.44086	Unknown		ion correlated with 2412; ion correlated with 2018	0.25	False	null	null	null	null	null	null	999	False	False	False		False	False	1941	2	null	null	null	null	null	47.55	0010P-P01	343.44061:1254391 344.44396:194423 345.44732:0		1254391	1370407	1382686	1141552	1073642	1033311	900691	825868	846461	503430	516504	499968	99069	151074	117592	0	0	1607144	1589170	1504902	0	0	0	0	0	763005	814979	804025	1335827.95833333	1082835	857673.604166667	506633.770833333	122578.333333333	0	1567072.41666667	0	794003.125	70793.4097827012	54703.1586837943	38651.1740130016	8721.48999426429	26358.8023699903	0	54585.8350354818	0	27398.1596033811
1946	7.621	342.11356	Unknown	[M+H]+	ion correlated with 1323; ion correlated with 431; ion correlated with 5340; ion correlated with 5338; ion correlated with 2087; similar chromatogram in higher mz_5020	0.464	False	null	null	null	null	null	null	999	False	False	False		False	False	1946	0	null	null	null	null	null	51.57	Light_Pool-P02	342.11337:3278484 343.11672:454012 344.12008:0		382386	196671	343646	1069102	1195803	1127717	1741864	1896858	1652619	2089719	2247659	2258497	3059891	2842116	3093019	0	0	0	0	0	0	0	3281150	3278484	3218669	1487271	1510738	1480126	307567.770833333	1130873.83333333	1763780.41666667	2198625.08333333	2998341.91666667	0	0	3259434.41666667	1492711.83333333	97973.5515209799	63409.5976116458	123586.091512426	94470.7821026339	136305.806977439	0	0	35329.028947819	16015.0399124021
1955	7.622	342.61493	Unknown		ion correlated with 1756; ion correlated with 4458; ion correlated with 4610; ion correlated with 2045; ion correlated with 5026; ion correlated with 5020	0.071	False	null	null	null	null	null	null	999	False	False	False		False	False	1946	1	null	null	null	null	null	64.64	1000P-P02	342.61505:1088488 343.6184:0 344.62176:0		31684	45827	79770	361790	387031	434264	571792	396239	597808	783376	796777	781162	1143178	1088488	1023945	0	0	0	0	0	0	0	1106269	1241624	1176585	549442	477402	566546	52426.75	394361.541666667	521946.479166667	787105.041666667	1085203.58333333	0	0	1174826.20833333	531130.1875	24713.14194538	36788.8549400247	109639.987584461	8449.21877521575	59684.6233252247	0	0	67694.4554443823	47308.9872075642
1977	7.62	344.12036	Unknown		ion correlated with 456; ion correlated with 2141	0.536	False	null	null	null	null	null	null	999	False	False	False		False	False	1946	4	null	null	null	null	null	51.2	0010P-P01	344.11993:2821921 345.12328:0 346.12664:0		2821921	2811051	2766392	1960450	2265141	2147605	1667444	1622642	1785694	1105437	1066963	1099897	169137	228148	214891	0	3696	3146524	3071600	3126110	0	0	0	0	0	1541994	1444342	1619665	2799787.83333333	2124398.41666667	1691926.83333333	1090765.75	204058.8125	923.875	3114744.66666667	0	1535333.5	29428.1220989521	153665.636930141	84237.5237971414	20799.1467369307	30961.05889252	1847.75	38733.0245013326	0	87851.2629356609
1957	4.24	343.1098	Unknown	[M+H]+	ion correlated with 1421; ion correlated with 1445; ion correlated with 3208; ion correlated with 2719; similar chromatogram in higher mz_4951	0.321	False	null	null	null	null	null	null	999	False	False	False		False	False	1957	0	null	null	null	null	null	42.37	Light_Pool-P02	343.10931:2153098 344.11266:0 345.11602:0		167750	199541	123657	780093	673654	661523	1256001	1007138	1207737	1611503	1567645	1515208	1970487	2103412	2055881	0	0	0	0	0	0	0	2164388	2153098	2109633	1175053	951188	931204	163649.4375	705090.145833333	1156958.52083333	1564785.29166667	2043259.75	0	0	2142372.91666667	1019148.33333333	38108.0427637678	65237.2444556134	131973.504159961	48211.168973125	67355.2516780197	0	0	28910.005169419	135386.632018591
1997	4.227	345.11649	Unknown		ion correlated with 3252; ion correlated with 2812	0.179	False	null	null	null	null	null	null	999	False	False	False		False	False	1957	2	null	null	null	null	null	50.15	0010P-P01	345.11575:2022735 346.1191:406363 347.12246:0		2022735	1992802	2054632	1395820	1444202	1546367	1194697	981306	1110682	727383	719994	747233	172200	272190	159840	0	0	2070240	1880134	2076584	0	0	0	0	0	1059006	910940	755734	2023389.66666667	1462129.58333333	1095561.79166667	731536.666666667	201410.354166667	0	2008986	0	908560.354166667	30920.0773470222	76858.2646504807	107496.086357709	14086.5029984009	61608.0839056112	0	111634.385171808	0	151649.882091174
1959	5.758	343.1282	Unknown	[M+2H]2+	adduct linked to 5172_[M+H]+	0.643	False	null	null	null	null	null	null	999	False	False	False		False	False	1959	0	null	null	null	null	null	186.96	Light_Pool-P02	343.12827:9455572 344.13162:810632 345.13498:0		744378	803652	690704	3101594	3088536	3087348	4885692	4788830	4562685	6237300	6635980	5974458	8344278	8927261	8371667	0	0	51899	52723	59755	0	0	9835604	9455572	9862067	4665979	4766140	4754692	746244.583333333	3092492.83333333	4745735.5	6282579.66666667	8547735.33333333	0	54792.4791666667	9717747.66666667	4728936.83333333	56496.8183161925	7904.17390265	165759.464704885	333077.356301931	328964.03766116	0	4317.76737434503	227435.997010881	54822.6950959485
1970	5.757	343.62875	Unknown	[M+2H]2+	ion correlated with 983; ion correlated with 657	0.607	False	null	null	null	null	null	null	999	False	False	False		False	False	1959	1	null	null	null	null	null	70.78	Light_Pool-P02	343.62891:3473464 344.63226:248540 345.63562:0		316073	205087	307238	1247308	1126926	1189468	1974037	1772670	1815297	2387838	2549870	2273313	3038272	3354798	3160227	0	0	12981	30880	21561	0	0	3359164	3473464	3660560	1835316	1850993	1798724	276132.854166667	1187900.875	1854001.45833333	2403673.75	3184432.25	0	21807.4166666667	3497729.5	1828344.25	61685.6655095872	60206.2458822536	106116.262021775	138957.133666286	159645.253113544	0	8951.89163065143	152156.069536553	26822.5722526755
1978	5.76	344.12701	Unknown		ion correlated with 1933; ion correlated with 5172; ion correlated with 4527	0.036	False	null	null	null	null	null	null	999	False	False	False		False	False	1959	2	null	null	null	null	null	28.48	Light_Pool-P03	344.12701:1012792 345.13036:117285 346.13372:0		41747	48885	43331	275014	325219	335760	606470	485266	506554	640475	763932	749241	927279	932577	887474	0	0	12448	1202	3876	0	0	967008	824276	1012792	491813	434131	486341	44654.1666666667	311997.354166667	532763.1875	717882.416666667	915776.6875	0	5841.97916666667	934691.791666667	470761.645833333	3748.65643083737	32459.5623503146	64713.4823066562	67438.1986314696	24653.5655456423	0	5875.42330799893	98325.3145740171	31841.0385852723
1998	5.756	345.13382	Unknown		adduct linked to 5179_	0.643	False	null	null	null	null	null	null	999	False	False	False		False	False	1959	4	null	null	null	null	null	202.01	0010P-P01	345.13348:8818441 346.13683:1074995 347.14019:0		8818441	8953605	9094955	6785494	6602125	6831924	5148956	4970210	4866493	3263094	3236212	3222856	841804	945509	955760	0	0	9605697	10428412	9619993	0	0	18204	11596	14003	4897861	4704999	4884266	8955667	6739847.66666667	4995219.5	3240720.83333333	914357.9375	0	9884700.66666667	14600.8333333333	4829042	138268.531965882	121509.612419484	142882.684980546	20494.5037393159	63041.9457629142	0	470922.078905134	3344.59950034505	107639.237237171
2011	5.756	345.63531	Unknown		ion correlated with 3864; ion correlated with 4499; ion correlated with 4500; ion correlated with 1055; ion correlated with 704	0.643	False	null	null	null	null	null	null	999	False	False	False		False	False	1959	5	null	null	null	null	null	71.48	0010P-P01	345.63657:3060706 346.63992:348876 347.64328:0		3060706	2999815	2984372	2304430	2229374	2316605	1819734	1840868	1726905	1124594	1097603	1073780	328599	326744	307531	0	0	3167232	3431147	3476531	0	0	0	0	0	1773092	1600272	1661053	3014964.25	2283469.75	1795836.04166667	1098659.16666667	320958.25	0	3358303.08333333	0	1678139.04166667	40358.8302473882	47241.7318963065	60623.8677397274	25423.8259197123	11665.2141601577	0	167021.540542368	0	87667.4974893002
1972	3.44	344.10608	Unknown	[M+H]+	ion correlated with 3733	0.643	False	null	null	null	null	null	null	999	False	False	False		False	False	1972	0	null	null	null	null	null	121.49	Light_Pool-P02	344.10645:8401324 345.1098:1775484 346.11316:523081		740692	732414	818541	3033479	3118819	3033977	4684504	5110762	5021275	6792406	6745802	6728226	9579468	9376385	9491330	0	0	0	0	0	0	0	7783802	8401324	8775289	4316700	4563276	4179698	763882.166666667	3062091.58333333	4938847	6755478.5	9482394.33333333	0	0	8320138.33333333	4353224.66666667	47516.3108897114	49127.7984395885	224765.993933691	33166.0493878906	101835.950559384	0	0	500704.455888235	194380.251737627
1996	3.473	345.10977	Unknown	[M+H]+		0.107	False	null	null	null	null	null	null	999	False	False	False		False	False	1972	1	null	null	null	null	null	25.22	Light_Pool-P02	345.10986:1523003 346.11321:433338 347.11657:6540		244239	226831	89045	700199	500143	339237	876201	490932	450377	222964	573938	1159952	793617	616465	804637	0	0	123034	132795	163842	214	0	1452924	1523003	1553602	889538	796162	879496	186704.729166667	513192.645833333	605836.770833333	652284.791666667	738239.583333333	53.625	139890.520833333	1509842.79166667	855065.583333333	85022.5605194442	180834.634369417	235018.724194663	473381.939981378	105603.984919307	107.25	21309.1030262316	51613.245496604	51258.1513472009
2016	3.442	346.11334	Unknown			0.75	False	null	null	null	null	null	null	999	False	False	False		False	False	1972	2	null	null	null	null	null	119.06	0010P-P01	346.11334:8730321 347.11669:1688510 348.12005:311798		8730321	8922400	9033899	7130924	6911336	6998197	5331376	5664794	5600800	3861806	3863183	3796396	1247066	1144119	1235760	0	0	7915586	8455310	8983587	0	0	16720	131447	123486	4862696	4981460	4896108	8895540	7013485.66666667	5532323.5	3840461.5	1208981.79166667	0	8451494.5	90550.8541666667	4913421	153561.047212501	110589.465738529	176943.160469683	38168.2714658065	56456.7776827345	0	534010.473240226	64063.0709222832	61245.4912197625
2031	3.474	347.117	Unknown			0.179	False	null	null	null	null	null	null	999	False	False	False		False	False	1972	3	null	null	null	null	null	26.85	0010P-P02	347.11673:1468898 348.12008:358054 349.12344:0		1495057	1468898	1511335	221610	1296743	1077332	924058	855193	420349	591811	275376	254167	196275	59394	125807	0	0	1349238	1419444	1519992	0	0	37351	36912	24578	608672	911094	740621	1491763.33333333	865228.291666667	733199.958333333	373784.875	127158.75	0	1429557.79166667	32947.3333333333	753462.375	21409.3652949669	568083.040714468	273115.9564914	189113.666957131	68450.4466953787	0	85825.1896604674	7250.99285398142	151619.637182148
1973	3.796	344.10623	Unknown	[M+H]+	ion correlated with 1050; ion correlated with 3206	0.643	False	null	null	null	null	null	null	999	False	False	False		False	False	1973	0	null	null	null	null	null	68.69	Light_Pool-P02	344.10635:5042771 345.1097:1302006 346.11306:336010		407893	480610	434199	1721122	1788010	1849137	2640518	2895458	2941324	3656457	3639231	3555522	4991846	5270054	4959662	0	0	0	0	0	0	0	4829218	5042771	5112204	2481019	2472996	2461385	440900.770833333	1786089.58333333	2825766.91666667	3617069.66666667	5073853.83333333	0	0	4994731.16666667	2471799.83333333	36819.0455599097	64029.0322847199	162060.900071226	53993.6698513894	170674.158185512	0	0	147482.431131926	9871.70763575549
2015	3.802	346.11325	Unknown		ion correlated with 3314; ion correlated with 3251; ion correlated with 1117	0.643	False	null	null	null	null	null	null	999	False	False	False		False	False	1973	2	null	null	null	null	null	79.72	0010P-P01	346.11325:5163130 347.1166:942668 348.11996:253109		5163130	5524984	5326702	4110837	4016082	4160042	3196681	3230172	3337260	2130709	2062067	2056700	619091	228664	596784	0	0	5289426	5491033	5294709	1740	3738	67864	1961	32261	2802539	2921487	2767892	5338272.16666667	4095653.75	3254704.41666667	2083158.375	481513.145833333	1369.40625	5358389.33333333	34028.6875	2830639.16666667	181204.002254595	73171.0374085095	73430.1314943044	41267.3958605262	219257.398784638	1779.26442366584	114903.151620542	32986.6354550526	80561.2123176118
1974	9.196	344.10641	Unknown	[M+H]+	ion correlated with 506	0.75	False	null	null	null	null	null	null	999	False	False	False		False	False	1974	0	null	null	null	null	null	221.99	Light_Pool-P02	344.10645:18493572 345.1098:3690066 346.11316:1298262		1789038	1756900	1772596	6726854	6964153	6603092	10513316	10409715	9608036	14149682	14128670	13087817	17509132	17800396	17735194	0	0	0	0	0	0	0	19170294	18493572	19471666	9969874	9554281	9891485	1772844.75	6764699.66666667	10177022.3333333	13788723	17681574	0	0	19045177.3333333	9805213.33333333	16070.068973483	183481.558458427	495471.873510831	607093.313801923	152856.166784334	0	0	500906.781165252	220820.030260693
1995	9.195	345.10971	Unknown		ion correlated with 4456; ion correlated with 517	0.607	False	null	null	null	null	null	null	999	False	False	False		False	False	1974	1	null	null	null	null	null	43.01	0050P-P01	345.11002:1408568 346.11337:15423462 347.11673:2761551		750419	620831	680800	1408568	1599006	1596080	2127260	2056335	2039826	2731897	2697624	2591248	3281250	3364508	3653966	0	0	347105	336110	300303	0	0	3482930	3410340	3398524	2030222	1917499	2065436	684016.375	1534551.33333333	2074473.95833333	2673589.25	3433240.83333333	0	327839.5	3430598	2004385.83333333	64854.1135675812	109114.572106093	46453.5270930013	73340.2124430213	195633.605235229	0	24473.1354308435	45704.3333400948	77278.4058867407
2017	9.196	346.11349	Unknown		ion correlated with 541	0.75	False	null	null	null	null	null	null	999	False	False	False		False	False	1974	2	null	null	null	null	null	224.45	0010P-P01	346.11331:17069920 347.11666:2721176 348.12002:960221		17069920	15899632	16903546	13229893	12869128	13332588	10311531	10374342	9459142	6414112	6976261	6277744	1888288	2171624	1992166	0	0	17553550	17428034	18701312	0	0	368994	279696	360139	9596403	9269662	9302802	16624366	13143869.6666667	10048338.3333333	6556039	2017359.29166667	0	17894298.6666667	336276.458333333	9389622.33333333	633126.847508459	243410.770731973	511224.554222832	370255.348378994	143337.910558317	0	701706.104218378	49199.8262570902	179842.286407656
2032	9.197	347.11716	Unknown		ion correlated with 4492; ion correlated with 549	0.607	False	null	null	null	null	null	null	999	False	False	False		False	False	1974	3	null	null	null	null	null	34.51	0010P-P01	347.11673:2862430 348.12008:436534 349.12344:0		2862430	2715756	2878368	2189180	2218855	1962700	1775589	1698271	1490236	1112404	1179770	1066517	342609	382764	317357	0	0	2986978	2892382	3075756	0	0	0	0	0	1596641	1548621	1623400	2818851.33333333	2123578.25	1654698.70833333	1119563.875	347576.583333333	0	2985038.58333333	0	1589554.04166667	89637.7010001	140112.705447927	147582.357623545	56965.0637590982	32985.4055065417	0	91702.2655378308	0	37889.8241006765
1975	8.972	344.10648	Unknown	[M+H]+	ion correlated with 4537	0.321	False	null	null	null	null	null	null	999	False	False	False		False	False	1975	0	null	null	null	null	null	36.8	Light_Pool-P02	344.10654:1826202 345.10989:400726 346.11325:141987		253562	232770	196730	644739	750689	741654	1058294	1038756	1064244	1231832	1379308	1247982	1638867	1632298	1628615	0	0	102072	59966	152042	0	0	1905808	1826202	1864317	979259	980937	978028	227687.458333333	712360.770833333	1053764.4375	1286374.125	1633259.91666667	0	104693.666666667	1865442.29166667	979407.895833333	28755.2298018017	58735.8596025904	13334.2084631913	80887.2914045564	5193.03731772971	0	46093.7813636475	39814.6106509464	1460.65482202832
2018	8.972	346.11365	Unknown		ion correlated with 1969; ion correlated with 4568; ion correlated with 2312	0.321	False	null	null	null	null	null	null	999	False	False	False		False	False	1975	2	null	null	null	null	null	35.94	0010P-P01	346.11334:1600155 347.11669:323221 348.12005:83766		1600155	1715664	1647823	1314025	1260429	1285769	1030306	976405	1009542	655253	636630	627459	170930	196944	164466	0	0	1950317	1905325	1860895	0	0	16983	11336	39238	951310	1011889	973179	1654547.375	1286740.83333333	1005417.89583333	639780.604166667	177446.895833333	0	1905512.20833333	22518.8333333333	978792.479166667	58047.7882436909	26811.0949798928	27186.0551682416	14162.1683987731	17191.4981118408	0	44711.545121956	14751.6679461242	30677.2761204964
1976	9.39	344.1066	Unknown	[M+H]+		0.607	False	null	null	null	null	null	null	999	False	False	False		False	False	1976	0	null	null	null	null	null	114.35	Light_Pool-P02	344.10678:9020878 345.11013:1969153 346.11349:0		1127998	535341	1018152	3748276	3181756	3702520	5529344	5334617	5381972	6690426	6644172	6612150	9046591	8826107	9151606	0	0	0	0	0	0	0	9828039	9020878	9644162	4642274	4579243	5051263	893830.375	3544184.16666667	5415311.16666667	6648915.83333333	9008101.33333333	0	0	9497693	4757593.16666667	315281.903509309	314704.435637863	101554.178415186	39352.7818722302	166127.934376893	0	0	423045.028278315	256270.734263753
1994	9.388	345.10956	Unknown	[M+H]+	ion correlated with 2557	0.071	False	null	null	null	null	null	null	999	False	False	False		False	False	1976	1	null	null	null	null	null	32.46	Light_Pool-P02	345.10956:2024498 346.11291:0 347.11627:0		0	0	149375	866017	470678	303049	1141296	880334	940843	1254381	1275331	1178902	1744767	1589254	1456100	0	0	161084	67497	0	0	0	1461059	2024498	1813420	743136	488367	485543	49791.75	546581.333333333	987491.1875	1236204.70833333	1596707.29166667	0	76193.75	1766325.79166667	572348.770833333	86241.8407977676	289057.295276943	136592.009828068	50718.9409417745	144477.55249499	0	80893.5040342394	284656.292219624	147912.601454086
